EBT Packet Time	tracking	tracking time(s)	T[0,0]	T[0,1]	T[0,2]	T[0,3]	T[1,0]	T[1,1]	T[1,2]	T[1,3]	T[2,0]	T[2,1]	T[2,2]	T[2,3]	T[3,0]	T[3,1]	T[3,2]	T[3,3]	Frame Time(ms)	KUKA Data Time	x	y	z	a	b	c
1464723720.847270	1	213.15789	0.992476	0.112036	0.049392	0.070443	-0.118129	0.982265	0.145604	0.217179	-0.032203	-0.150343	0.988109	2.287857	0.000000	0.000000	0.000000	1.000000	45	1464723720.843391	-136.037100	-19.136300	-126.004300	4.163900	-4.076600	-2.814700	
1464723720.881860	1	213.19253	0.992398	0.111961	0.051092	0.071057	-0.118262	0.982463	0.144154	0.217594	-0.034056	-0.149100	0.988235	2.288780	0.000000	0.000000	0.000000	1.000000	34	1464723720.879354	-135.857400	-19.395100	-126.358300	4.163500	-4.177700	-2.832200	
1464723720.919946	1	213.23063	0.992308	0.111780	0.053192	0.070774	-0.118335	0.982698	0.142484	0.217967	-0.036344	-0.147682	0.988367	2.289728	0.000000	0.000000	0.000000	1.000000	38	1464723720.915362	-135.684000	-19.677200	-126.724100	4.162300	-4.278900	-2.848600	
1464723720.955755	1	213.26639	0.992136	0.111062	0.057724	0.069998	-0.118359	0.982470	0.144028	0.218148	-0.040716	-0.149727	0.987889	2.291035	0.000000	0.000000	0.000000	1.000000	35	1464723720.951446	-135.508100	-19.938200	-127.081700	4.161700	-4.380200	-2.865500	
1464723720.992755	1	213.30342	0.991824	0.110826	0.063264	0.069476	-0.118929	0.982497	0.143373	0.218162	-0.046268	-0.149725	0.987645	2.291884	0.000000	0.000000	0.000000	1.000000	36	1464723720.987354	-135.330100	-20.197900	-127.450700	4.160500	-4.481700	-2.882200	
1464723721.033091	1	213.34375	0.991657	0.110467	0.066426	0.069515	-0.119099	0.982330	0.144372	0.218376	-0.049304	-0.151079	0.987291	2.292931	0.000000	0.000000	0.000000	1.000000	40	1464723721.023360	-135.150100	-20.440800	-127.804100	4.158900	-4.582500	-2.900600	
1464723721.069910	1	213.38058	0.991446	0.109796	0.070568	0.069548	-0.119023	0.982446	0.143645	0.219014	-0.053557	-0.150816	0.987110	2.293914	0.000000	0.000000	0.000000	1.000000	37	1464723721.059383	-134.980400	-20.722000	-128.173700	4.158000	-4.684600	-2.916500	
1464723721.108845	1	213.41950	0.991168	0.109352	0.075015	0.069016	-0.119124	0.982763	0.141372	0.219768	-0.058263	-0.149060	0.987110	2.294127	0.000000	0.000000	0.000000	1.000000	38	1464723721.107402	-134.744500	-21.105800	-128.665300	4.155300	-4.819800	-2.937000	
1464723721.146288	1	213.45694	0.991138	0.109329	0.075453	0.069383	-0.119203	0.982667	0.141972	0.219378	-0.058623	-0.149708	0.986991	2.295381	0.000000	0.000000	0.000000	1.000000	37	1464723721.143402	-134.567900	-21.363800	-129.029700	4.154300	-4.921400	-2.954000	
1464723721.185957	1	213.49661	0.990906	0.108802	0.079160	0.069145	-0.119248	0.982639	0.142126	0.219927	-0.062323	-0.150273	0.986678	2.295920	0.000000	0.000000	0.000000	1.000000	39	1464723721.179365	-134.394500	-21.617500	-129.397300	4.152000	-5.023200	-2.970500	
1464723721.223462	1	213.53415	0.990499	0.108473	0.084534	0.068008	-0.119803	0.982430	0.143102	0.220355	-0.067526	-0.151870	0.986091	2.296240	0.000000	0.000000	0.000000	1.000000	37	1464723721.215344	-134.214200	-21.883100	-129.758600	4.150700	-5.124700	-2.987100	
1464723721.259129	1	213.56963	0.990230	0.108231	0.087920	0.067733	-0.120101	0.982351	0.143392	0.220530	-0.070849	-0.152550	0.985753	2.296597	0.000000	0.000000	0.000000	1.000000	35	1464723721.251412	-134.037800	-22.177100	-130.145200	4.148800	-5.226600	-3.001300	
1464723721.296965	1	213.60761	0.990099	0.108215	0.089407	0.067893	-0.120349	0.982251	0.143872	0.220614	-0.072251	-0.153207	0.985549	2.297001	0.000000	0.000000	0.000000	1.000000	38	1464723721.287357	-133.862100	-22.444600	-130.514300	4.146900	-5.328500	-3.016800	
1464723721.338184	1	213.64885	0.989775	0.108400	0.092708	0.067267	-0.120894	0.982466	0.141934	0.221161	-0.075697	-0.151690	0.985525	2.297905	0.000000	0.000000	0.000000	1.000000	41	1464723721.335380	-133.634300	-22.772400	-131.004700	4.145000	-5.464500	-3.039600	
1464723721.377326	1	213.68797	0.989583	0.107932	0.095266	0.067564	-0.120879	0.982361	0.142672	0.221538	-0.078187	-0.152702	0.985175	2.298359	0.000000	0.000000	0.000000	1.000000	39	1464723721.371436	-133.461900	-23.051100	-131.386700	4.142200	-5.566500	-3.054300	
1464723721.415664	1	213.72633	0.989484	0.107738	0.096512	0.067375	-0.120911	0.982299	0.143070	0.221933	-0.079390	-0.153235	0.984996	2.298577	0.000000	0.000000	0.000000	1.000000	38	1464723721.407394	-133.284500	-23.342500	-131.762600	4.140700	-5.668700	-3.068900	
1464723721.452356	1	213.76299	0.989348	0.107617	0.098030	0.067648	-0.121254	0.981845	0.145869	0.222113	-0.080552	-0.156201	0.984435	2.298476	0.000000	0.000000	0.000000	1.000000	36	1464723721.443326	-133.113800	-23.631000	-132.152500	4.138000	-5.771200	-3.082800	
1464723721.492656	1	213.80335	0.989008	0.107643	0.101369	0.066814	-0.121951	0.981506	0.147561	0.222054	-0.083610	-0.158301	0.983845	2.299423	0.000000	0.000000	0.000000	1.000000	40	1464723721.491327	-132.884000	-23.973900	-132.640400	4.135000	-5.907400	-3.103300	
1464723721.536301	1	213.84694	0.988953	0.107580	0.101973	0.067142	-0.121972	0.981524	0.147420	0.222378	-0.084230	-0.158230	0.983803	2.299492	0.000000	0.000000	0.000000	1.000000	43	1464723721.527381	-132.718000	-24.228300	-133.016900	4.132500	-6.010000	-3.119600	
1464723721.571635	1	213.88234	0.988531	0.107573	0.105998	0.066331	-0.122317	0.981965	0.144165	0.222780	-0.088578	-0.155476	0.983860	2.298910	0.000000	0.000000	0.000000	1.000000	35	1464723721.563414	-132.549100	-24.521600	-133.403200	4.129400	-6.112800	-3.132900	
1464723721.610069	1	213.92075	0.988240	0.106958	0.109278	0.065950	-0.122198	0.982017	0.143908	0.223079	-0.091921	-0.155569	0.983539	2.300033	0.000000	0.000000	0.000000	1.000000	38	1464723721.599370	-132.384300	-24.794600	-133.777800	4.126900	-6.215700	-3.147800	
1464723721.647676	1	213.95836	0.987939	0.106493	0.112405	0.065576	-0.122386	0.981752	0.145552	0.223062	-0.094853	-0.157553	0.982944	2.300814	0.000000	0.000000	0.000000	1.000000	37	1464723721.647311	-132.157200	-25.146200	-134.288200	4.122700	-6.352600	-3.167400	
1464723721.685397	1	213.99603	0.987644	0.106167	0.115272	0.065334	-0.122423	0.981891	0.144580	0.223397	-0.097835	-0.156905	0.982756	2.301249	0.000000	0.000000	0.000000	1.000000	37	1464723721.683347	-131.985200	-25.399600	-134.659000	4.120000	-6.455200	-3.182700	
1464723721.723686	1	214.03432	0.987434	0.106048	0.117170	0.064994	-0.122386	0.982212	0.142412	0.224086	-0.099983	-0.154963	0.982848	2.301665	0.000000	0.000000	0.000000	1.000000	38	1464723721.719431	-131.820600	-25.689800	-135.047100	4.116500	-6.558200	-3.196700	
1464723721.760871	1	214.07156	0.987301	0.105356	0.118898	0.065037	-0.121959	0.982279	0.142313	0.224620	-0.101798	-0.155007	0.982655	2.302136	0.000000	0.000000	0.000000	1.000000	37	1464723721.755421	-131.650200	-25.980100	-135.433900	4.113700	-6.661200	-3.210000	
1464723721.798345	1	214.10895	0.986980	0.104860	0.121963	0.064649	-0.122230	0.981856	0.144976	0.224718	-0.104548	-0.157996	0.981890	2.302863	0.000000	0.000000	0.000000	1.000000	37	1464723721.791336	-131.483700	-26.245000	-135.819800	4.110300	-6.764400	-3.223900	
1464723721.835004	1	214.14567	0.986914	0.104457	0.122836	0.065133	-0.122044	0.981777	0.145671	0.225119	-0.105381	-0.158756	0.981678	2.302416	0.000000	0.000000	0.000000	1.000000	36	1464723721.827379	-131.316200	-26.501300	-136.206000	4.106600	-6.867300	-3.238700	
1464723721.872907	1	214.18348	0.986582	0.103916	0.125925	0.064024	-0.121814	0.982059	0.143953	0.225700	-0.108707	-0.157361	0.981540	2.302796	0.000000	0.000000	0.000000	1.000000	37	1464723721.863393	-131.146500	-26.770500	-136.585500	4.103600	-6.970400	-3.252800	
1464723721.916114	1	214.22681	0.986450	0.103797	0.127057	0.064597	-0.121658	0.982360	0.142014	0.225781	-0.110075	-0.155547	0.981676	2.303455	0.000000	0.000000	0.000000	1.000000	43	1464723721.911345	-130.926900	-27.158800	-137.118600	4.098700	-7.108400	-3.269800	
1464723721.953678	1	214.26427	0.986156	0.103666	0.129419	0.063948	-0.121902	0.982328	0.142023	0.225682	-0.112409	-0.155834	0.981366	2.304404	0.000000	0.000000	0.000000	1.000000	37	1464723721.947417	-130.753900	-27.427600	-137.504500	4.095600	-7.211400	-3.283200	
1464723721.990013	1	214.30068	0.986013	0.104000	0.130242	0.063784	-0.122497	0.982089	0.143162	0.225996	-0.113020	-0.157113	0.981092	2.305676	0.000000	0.000000	0.000000	1.000000	36	1464723721.983362	-130.592200	-27.681300	-137.889500	4.091900	-7.315000	-3.296800	
1464723722.029791	1	214.34034	0.985652	0.103999	0.132947	0.063313	-0.122892	0.982085	0.142854	0.226412	-0.115709	-0.157142	0.980774	2.306527	0.000000	0.000000	0.000000	1.000000	39	1464723722.019425	-130.419700	-27.945100	-138.282300	4.087400	-7.418100	-3.311000	
1464723722.069809	1	214.38045	0.985361	0.103450	0.135508	0.063321	-0.122646	0.982244	0.141965	0.227081	-0.118415	-0.156506	0.980553	2.307684	0.000000	0.000000	0.000000	1.000000	39	1464723722.067330	-130.196400	-28.353800	-138.815600	4.082500	-7.556700	-3.325900	
1464723722.105878	1	214.41646	0.985432	0.102995	0.135337	0.064044	-0.122377	0.982022	0.143726	0.227248	-0.118101	-0.158194	0.980320	2.308218	0.000000	0.000000	0.000000	1.000000	36	1464723722.103402	-130.031500	-28.643500	-139.220100	4.077600	-7.660300	-3.338200	
1464723722.143241	1	214.45392	0.985209	0.103459	0.136599	0.063311	-0.123145	0.981802	0.144566	0.227188	-0.119157	-0.159249	0.980021	2.309696	0.000000	0.000000	0.000000	1.000000	37	1464723722.139397	-129.864400	-28.904600	-139.606100	4.073200	-7.763900	-3.351300	
1464723722.182802	1	214.49342	0.985252	0.103440	0.136304	0.063613	-0.122876	0.982081	0.142891	0.227752	-0.119081	-0.157532	0.980308	2.310292	0.000000	0.000000	0.000000	1.000000	39	1464723722.175378	-129.700500	-29.169100	-140.005400	4.069000	-7.867700	-3.363900	
1464723722.219730	1	214.53040	0.984783	0.103349	0.139719	0.062704	-0.123965	0.981193	0.147963	0.227629	-0.121800	-0.163032	0.979074	2.311447	0.000000	0.000000	0.000000	1.000000	37	1464723722.211362	-129.535400	-29.457300	-140.405900	4.064600	-7.971800	-3.376700	
1464723722.261117	1	214.57176	0.984407	0.102695	0.142817	0.062467	-0.123998	0.980987	0.149298	0.227628	-0.124769	-0.164679	0.978424	2.312246	0.000000	0.000000	0.000000	1.000000	41	1464723722.259426	-129.317800	-29.841900	-140.941400	4.058200	-8.110200	-3.391600	
1464723722.299181	1	214.60985	0.984092	0.102363	0.145207	0.062525	-0.123928	0.981160	0.148213	0.228154	-0.127300	-0.163850	0.978237	2.312636	0.000000	0.000000	0.000000	1.000000	38	1464723722.295370	-129.152800	-30.108500	-141.348200	4.053500	-8.214400	-3.404200	
1464723722.340455	1	214.65112	0.983925	0.101523	0.146915	0.062153	-0.123590	0.980955	0.149840	0.227969	-0.128905	-0.165588	0.977734	2.313679	0.000000	0.000000	0.000000	1.000000	41	1464723722.331393	-128.995100	-30.356600	-141.735300	4.048900	-8.318700	-3.417700	
1464723722.378531	1	214.68924	0.983241	0.101292	0.151584	0.061521	-0.124207	0.980814	0.150256	0.228701	-0.133456	-0.166566	0.976957	2.313325	0.000000	0.000000	0.000000	1.000000	38	1464723722.367498	-128.833500	-30.649600	-142.141200	4.043600	-8.423100	-3.428600	
1464723722.416291	1	214.72699	0.983030	0.100431	0.153508	0.061821	-0.123804	0.980722	0.151183	0.229394	-0.135365	-0.167623	0.976514	2.313493	0.000000	0.000000	0.000000	1.000000	37	1464723722.415292	-128.619600	-31.042700	-142.684700	4.037200	-8.562300	-3.443200	
1464723722.453546	1	214.76415	0.982709	0.100379	0.155584	0.061690	-0.123819	0.981033	0.149140	0.229639	-0.137662	-0.165826	0.976499	2.314566	0.000000	0.000000	0.000000	1.000000	37	1464723722.451844	-128.458800	-31.317800	-143.085800	4.031700	-8.666700	-3.454500	
1464723722.490006	1	214.80064	0.982312	0.099967	0.158335	0.061316	-0.123713	0.981218	0.148008	0.230253	-0.140566	-0.164978	0.976229	2.314027	0.000000	0.000000	0.000000	1.000000	36	1464723722.487384	-128.300800	-31.580900	-143.494500	4.027000	-8.771000	-3.466800	
1464723722.530113	1	214.84075	0.982093	0.099352	0.160068	0.061299	-0.123273	0.981395	0.147201	0.230439	-0.142466	-0.164297	0.976069	2.314803	0.000000	0.000000	0.000000	1.000000	39	1464723722.523430	-128.138400	-31.845800	-143.884900	4.022500	-8.875700	-3.479200	
1464723722.567009	1	214.87770	0.982179	0.099064	0.159720	0.061927	-0.123468	0.980805	0.150922	0.230363	-0.141703	-0.167953	0.975557	2.315478	0.000000	0.000000	0.000000	1.000000	37	1464723722.559410	-127.974900	-32.144300	-144.305700	4.016600	-8.980300	-3.488800	
1464723722.604302	1	214.91492	0.981801	0.098623	0.162295	0.061153	-0.123541	0.980723	0.151395	0.230567	-0.144236	-0.168690	0.975059	2.314894	0.000000	0.000000	0.000000	1.000000	37	1464723722.595330	-127.814900	-32.421800	-144.711500	4.010900	-9.084900	-3.499700	
1464723722.642299	1	214.95298	0.981635	0.098280	0.163502	0.061166	-0.123376	0.980775	0.151192	0.231124	-0.145500	-0.168587	0.974889	2.317257	0.000000	0.000000	0.000000	1.000000	37	1464723722.631384	-127.655700	-32.686200	-145.121000	4.004500	-9.189800	-3.510800	
1464723722.680794	1	214.99145	0.981039	0.097232	0.167653	0.060387	-0.123077	0.980783	0.151383	0.231618	-0.149712	-0.169147	0.974154	2.317874	0.000000	0.000000	0.000000	1.000000	38	1464723722.679362	-127.438400	-33.049500	-145.668400	3.997000	-9.329500	-3.525100	
1464723722.717704	1	215.02831	0.980625	0.096911	0.170243	0.060300	-0.122997	0.980999	0.150044	0.231710	-0.152467	-0.168076	0.973912	2.318283	0.000000	0.000000	0.000000	1.000000	36	1464723722.715464	-127.279400	-33.351500	-146.082800	3.990200	-9.434500	-3.534800	
1464723722.754182	1	215.06487	0.980153	0.096800	0.173003	0.060437	-0.122710	0.981652	0.145952	0.232080	-0.155700	-0.164284	0.974047	2.319073	0.000000	0.000000	0.000000	1.000000	36	1464723722.751364	-127.119400	-33.646900	-146.505500	3.984100	-9.539100	-3.543800	
1464723722.791552	1	215.10218	0.979822	0.096605	0.174976	0.060321	-0.121927	0.982576	0.140280	0.233067	-0.158376	-0.158783	0.974528	2.318722	0.000000	0.000000	0.000000	1.000000	37	1464723722.787340	-126.955200	-33.909300	-146.908900	3.977900	-9.644200	-3.555100	
1464723722.831748	1	215.14235	0.979739	0.096619	0.175433	0.059784	-0.121947	0.982634	0.139854	0.232750	-0.158874	-0.158414	0.974507	2.320227	0.000000	0.000000	0.000000	1.000000	40	1464723722.823405	-126.798200	-34.175900	-147.330300	3.971400	-9.749500	-3.565400	
1464723722.869896	1	215.18056	0.979151	0.095944	0.179047	0.059234	-0.121989	0.982518	0.140630	0.233424	-0.162425	-0.159540	0.973738	2.320666	0.000000	0.000000	0.000000	1.000000	38	1464723722.859366	-126.634900	-34.466400	-147.745400	3.965700	-9.854800	-3.574900	
1464723722.908653	1	215.21928	0.979051	0.095863	0.179637	0.059500	-0.121625	0.982886	0.138360	0.233825	-0.163299	-0.157309	0.973954	2.320571	0.000000	0.000000	0.000000	1.000000	38	1464723722.907322	-126.425700	-34.857800	-148.309000	3.956200	-9.995100	-3.587300	
1464723722.945817	1	215.25639	0.978353	0.095302	0.183691	0.058821	-0.122034	0.982576	0.140183	0.233509	-0.167130	-0.159565	0.972937	2.322339	0.000000	0.000000	0.000000	1.000000	36	1464723722.943366	-126.265400	-35.137500	-148.738000	3.950100	-10.100400	-3.596200	
1464723722.991649	1	215.30230	0.978276	0.094518	0.184505	0.059026	-0.122086	0.981977	0.144280	0.233805	-0.167542	-0.163671	0.972184	2.323638	0.000000	0.000000	0.000000	1.000000	46	1464723722.991334	-126.049700	-35.482400	-149.289000	3.940800	-10.240400	-3.610500	
1464723723.024343	1	215.33501	0.977405	0.093873	0.189389	0.058298	-0.121945	0.982259	0.142469	0.234404	-0.172655	-0.162344	0.971511	2.324044	0.000000	0.000000	0.000000	1.000000	32	1464723723.015296	-125.949200	-35.679400	-149.575500	3.936800	-10.311100	-3.616000	
1464723723.060633	1	215.37128	0.977287	0.093875	0.189992	0.058351	-0.121838	0.982442	0.141288	0.235052	-0.173393	-0.161227	0.971566	2.324926	0.000000	0.000000	0.000000	1.000000	35	1464723723.051306	-125.793200	-35.988700	-149.995600	3.929800	-10.416800	-3.623900	
1464723723.097693	1	215.40835	0.977306	0.093837	0.189914	0.058740	-0.121150	0.983034	0.137723	0.235880	-0.173769	-0.157606	0.972093	2.325645	0.000000	0.000000	0.000000	1.000000	37	1464723723.087321	-125.638300	-36.277600	-150.428000	3.922400	-10.522700	-3.632500	
1464723723.132332	1	215.44299	0.977232	0.093174	0.190620	0.058700	-0.120227	0.983434	0.135657	0.235444	-0.174822	-0.155486	0.972246	2.326476	0.000000	0.000000	0.000000	1.000000	34	1464723723.123299	-125.483600	-36.537000	-150.841700	3.915500	-10.628500	-3.642300	
1464723723.175036	1	215.48573	0.976920	0.092686	0.192449	0.058597	-0.120369	0.983158	0.137521	0.236023	-0.176462	-0.157512	0.971623	2.327206	0.000000	0.000000	0.000000	1.000000	42	1464723723.171313	-125.280800	-36.894000	-151.402300	3.905600	-10.769500	-3.654300	
1464723723.223642	1	215.53431	0.976501	0.092441	0.194680	0.058228	-0.120735	0.982924	0.138867	0.236524	-0.178518	-0.159108	0.970987	2.328924	0.000000	0.000000	0.000000	1.000000	48	1464723723.219283	-125.072200	-37.291400	-151.979700	3.895300	-10.910800	-3.664400	
1464723723.256763	1	215.56743	0.976252	0.092073	0.196096	0.058184	-0.120334	0.983173	0.137445	0.237332	-0.180141	-0.157778	0.970904	2.328973	0.000000	0.000000	0.000000	1.000000	32	1464723723.255267	-124.918300	-37.573800	-152.407900	3.887200	-11.016900	-3.672200	
1464723723.291028	1	215.60169	0.975729	0.091555	0.198921	0.057258	-0.120371	0.983097	0.137956	0.237360	-0.182928	-0.158552	0.970257	2.330129	0.000000	0.000000	0.000000	1.000000	34	1464723723.279345	-124.816700	-37.750700	-152.696400	3.881800	-11.087400	-3.678200	
1464723723.328714	1	215.63937	0.975238	0.091203	0.201477	0.057160	-0.120002	0.983459	0.135678	0.238192	-0.185770	-0.156496	0.970051	2.329923	0.000000	0.000000	0.000000	1.000000	37	1464723723.327390	-124.606200	-38.103900	-153.256600	3.871500	-11.228700	-3.690000	
1464723723.365857	1	215.67654	0.974929	0.090514	0.203275	0.056900	-0.119347	0.983718	0.134369	0.238568	-0.187803	-0.155260	0.969858	2.330251	0.000000	0.000000	0.000000	1.000000	37	1464723723.363330	-124.453800	-38.403300	-153.689300	3.863500	-11.335200	-3.697200	
1464723723.404718	1	215.71531	0.974536	0.089582	0.205561	0.056755	-0.119084	0.983533	0.135946	0.238712	-0.189998	-0.156963	0.969156	2.332032	0.000000	0.000000	0.000000	1.000000	38	1464723723.399395	-124.295700	-38.710600	-154.134400	3.855100	-11.441100	-3.703900	
1464723723.440605	1	215.75129	0.974026	0.089502	0.207996	0.056568	-0.119178	0.983677	0.134816	0.239497	-0.192535	-0.156103	0.968794	2.333277	0.000000	0.000000	0.000000	1.000000	36	1464723723.435353	-124.139200	-38.994100	-154.562000	3.846800	-11.547400	-3.711500	
1464723723.476255	1	215.78686	0.973498	0.089397	0.210499	0.056639	-0.119828	0.983359	0.136549	0.239676	-0.194789	-0.158154	0.968011	2.332842	0.000000	0.000000	0.000000	1.000000	35	1464723723.471352	-123.989500	-39.260500	-155.001500	3.838600	-11.653700	-3.719100	
1464723723.512773	1	215.82341	0.973466	0.089178	0.210742	0.056350	-0.120039	0.983062	0.138494	0.239654	-0.194822	-0.160116	0.967681	2.333598	0.000000	0.000000	0.000000	1.000000	36	1464723723.507354	-123.834300	-39.537300	-155.429500	3.830400	-11.760200	-3.727500	
1464723723.554848	1	215.86552	0.973123	0.088342	0.212667	0.056056	-0.119499	0.983139	0.138409	0.240351	-0.196855	-0.160102	0.967272	2.334608	0.000000	0.000000	0.000000	1.000000	42	1464723723.543349	-123.682600	-39.843900	-155.875500	3.821600	-11.867000	-3.733200	
1464723723.591752	1	215.90242	0.972989	0.088114	0.213375	0.056034	-0.119047	0.983427	0.136742	0.240528	-0.197790	-0.158450	0.967354	2.335275	0.000000	0.000000	0.000000	1.000000	37	1464723723.591325	-123.474700	-40.228400	-156.465300	3.810300	-12.009100	-3.741900	
1464723723.627910	1	215.93857	0.972385	0.087407	0.216396	0.055691	-0.118809	0.983472	0.136630	0.240836	-0.200877	-0.158567	0.966698	2.336110	0.000000	0.000000	0.000000	1.000000	35	1464723723.627400	-123.318500	-40.490600	-156.898100	3.801200	-12.115400	-3.749400	
1464723723.665580	1	215.97617	0.972133	0.087061	0.217664	0.055638	-0.118879	0.983324	0.137629	0.241221	-0.202052	-0.159669	0.966272	2.336044	0.000000	0.000000	0.000000	1.000000	37	1464723723.663311	-123.164900	-40.774500	-157.344700	3.792100	-12.222300	-3.755900	
1464723723.700989	1	216.01162	0.972476	0.086908	0.216190	0.056158	-0.118755	0.983151	0.138963	0.241123	-0.200470	-0.160812	0.966412	2.337311	0.000000	0.000000	0.000000	1.000000	35	1464723723.699298	-123.012800	-41.082000	-157.780800	3.782700	-12.329000	-3.762000	
